# file...... out_meter.csv
# date...... Sun Feb 17 16:30:01 2019
# user...... dpinney
# host...... (null)
# target.... triplex_meter 1
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_energy[kWh],measured_power.real[kW]
2012-01-01 15:54:00 UTC,+2.99648,+1.74987
2012-01-01 15:55:00 UTC,+3.02564,+1.76805
2012-01-01 15:56:00 UTC,+3.05511,+1.78584
2012-01-01 15:57:00 UTC,+3.08488,+1.80324
2012-01-01 15:58:00 UTC,+3.11493,+1.82023
2012-01-01 15:59:00 UTC,+3.14527,+1.83684
2012-01-01 16:00:00 UTC,+3.17588,+1.85305
2012-01-01 16:01:00 UTC,+3.20677,+1.85926
2012-01-01 16:02:00 UTC,+3.23775,+1.86541
2012-01-01 16:03:00 UTC,+3.26884,+4.90155
2012-01-01 16:04:00 UTC,+3.35054,+4.90673
2012-01-01 16:05:00 UTC,+3.43231,+4.91993
2012-01-01 16:06:00 UTC,+3.51431,+5.14957
2012-01-01 16:07:00 UTC,+3.60014,+5.15455
2012-01-01 16:08:00 UTC,+3.68605,+5.15948
2012-01-01 16:09:00 UTC,+3.77204,+5.16434
2012-01-01 16:10:00 UTC,+3.85811,+5.16914
2012-01-01 16:11:00 UTC,+3.94426,+5.17387
2012-01-01 16:12:00 UTC,+4.0305,+5.17855
2012-01-01 16:13:00 UTC,+4.1168,+5.18316
2012-01-01 16:14:00 UTC,+4.20319,+5.1877
2012-01-01 16:15:00 UTC,+4.28965,+5.19219
2012-01-01 16:16:00 UTC,+4.37619,+5.19661
2012-01-01 16:17:00 UTC,+4.4628,+5.20096
2012-01-01 16:18:00 UTC,+4.54948,+5.20526
2012-01-01 16:19:00 UTC,+4.63624,+2.19192
2012-01-01 16:20:00 UTC,+4.67277,+2.19682
2012-01-01 16:21:00 UTC,+4.70938,+2.20164
2012-01-01 16:22:00 UTC,+4.74608,+2.2064
2012-01-01 16:23:00 UTC,+4.78285,+2.21109
2012-01-01 16:24:00 UTC,+4.8197,+2.21571
2012-01-01 16:25:00 UTC,+4.85663,+2.22025
2012-01-01 16:26:00 UTC,+4.89363,+2.22473
2012-01-01 16:27:00 UTC,+4.93071,+2.22914
2012-01-01 16:28:00 UTC,+4.96786,+2.23348
2012-01-01 16:29:00 UTC,+5.00509,+2.23776
2012-01-01 16:30:00 UTC,+5.04239,+2.24196
2012-01-01 16:31:00 UTC,+5.07975,+2.24609
2012-01-01 16:32:00 UTC,+5.11719,+2.25015
2012-01-01 16:33:00 UTC,+5.15469,+2.25415
2012-01-01 16:34:00 UTC,+5.19226,+2.25807
2012-01-01 16:35:00 UTC,+5.22989,+2.26192
2012-01-01 16:36:00 UTC,+5.26759,+2.26571
2012-01-01 16:37:00 UTC,+5.30535,+2.26943
2012-01-01 16:38:00 UTC,+5.34318,+2.27307
2012-01-01 16:39:00 UTC,+5.38106,+2.27665
2012-01-01 16:40:00 UTC,+5.41901,+2.28016
2012-01-01 16:41:00 UTC,+5.45701,+2.2836
2012-01-01 16:42:00 UTC,+5.49507,+2.28696
2012-01-01 16:43:00 UTC,+5.53318,+2.29026
2012-01-01 16:44:00 UTC,+5.57135,+2.29349
2012-01-01 16:45:00 UTC,+5.60958,+2.29665
2012-01-01 16:46:00 UTC,+5.64786,+2.29974
2012-01-01 16:47:00 UTC,+5.68619,+2.30277
2012-01-01 16:48:00 UTC,+5.72457,+2.30572
2012-01-01 16:49:00 UTC,+5.76299,+2.3086
2012-01-01 16:50:00 UTC,+5.80147,+2.31141
2012-01-01 16:51:00 UTC,+5.83999,+2.31416
2012-01-01 16:52:00 UTC,+5.87856,+5.31371
2012-01-01 16:53:00 UTC,+5.96713,+5.31579
2012-01-01 16:54:00 UTC,+6.05572,+5.31781
2012-01-01 16:55:00 UTC,+6.14435,+5.31977
2012-01-01 16:56:00 UTC,+6.23302,+5.32166
2012-01-01 16:57:00 UTC,+6.32171,+5.32349
2012-01-01 16:58:00 UTC,+6.41043,+5.32526
2012-01-01 16:59:00 UTC,+6.49919,+5.32696
2012-01-01 17:00:00 UTC,+6.58797,+5.3286
2012-01-01 17:01:00 UTC,+6.67678,+5.32833
2012-01-01 17:02:00 UTC,+6.76559,+5.32806
2012-01-01 17:03:00 UTC,+6.85439,+5.32779
2012-01-01 17:04:00 UTC,+6.94318,+5.32752
2012-01-01 17:05:00 UTC,+7.03198,+5.35109
2012-01-01 17:06:00 UTC,+7.12116,+5.72228
2012-01-01 17:07:00 UTC,+7.21653,+5.722
2012-01-01 17:08:00 UTC,+7.3119,+5.72173
2012-01-01 17:09:00 UTC,+7.40726,+5.72145
2012-01-01 17:10:00 UTC,+7.50262,+2.73104
2012-01-01 17:11:00 UTC,+7.54814,+2.73104
2012-01-01 17:12:00 UTC,+7.59365,+2.73104
2012-01-01 17:13:00 UTC,+7.63917,+2.73104
2012-01-01 17:14:00 UTC,+7.68469,+2.73104
2012-01-01 17:15:00 UTC,+7.73021,+2.73104
2012-01-01 17:16:00 UTC,+7.77572,+2.73104
2012-01-01 17:17:00 UTC,+7.82124,+2.73104
2012-01-01 17:18:00 UTC,+7.86676,+2.73104
2012-01-01 17:19:00 UTC,+7.91227,+2.73104
2012-01-01 17:20:00 UTC,+7.95779,+2.73104
2012-01-01 17:21:00 UTC,+8.00331,+2.73104
2012-01-01 17:22:00 UTC,+8.04883,+2.73104
2012-01-01 17:23:00 UTC,+8.09434,+2.73104
2012-01-01 17:24:00 UTC,+8.13986,+2.73104
2012-01-01 17:25:00 UTC,+8.18538,+2.73104
2012-01-01 17:26:00 UTC,+8.2309,+2.73104
2012-01-01 17:27:00 UTC,+8.27641,+2.73104
2012-01-01 17:28:00 UTC,+8.32193,+2.73104
2012-01-01 17:29:00 UTC,+8.36745,+2.73104
2012-01-01 17:30:00 UTC,+8.41296,+2.73104
2012-01-01 17:31:00 UTC,+8.45848,+2.73104
2012-01-01 17:32:00 UTC,+8.504,+2.73104
2012-01-01 17:33:00 UTC,+8.54952,+2.73104
2012-01-01 17:34:00 UTC,+8.59503,+2.73104
2012-01-01 17:35:00 UTC,+8.64055,+2.73104
2012-01-01 17:36:00 UTC,+8.68607,+2.73104
2012-01-01 17:37:00 UTC,+8.73159,+2.73104
2012-01-01 17:38:00 UTC,+8.7771,+2.73104
2012-01-01 17:39:00 UTC,+8.82262,+2.73104
2012-01-01 17:40:00 UTC,+8.86814,+2.73104
2012-01-01 17:41:00 UTC,+8.91365,+2.73104
2012-01-01 17:42:00 UTC,+8.95917,+2.73104
2012-01-01 17:43:00 UTC,+9.00469,+2.73104
2012-01-01 17:44:00 UTC,+9.05021,+2.73104
2012-01-01 17:45:00 UTC,+9.09572,+2.73104
2012-01-01 17:46:00 UTC,+9.14124,+2.73104
2012-01-01 17:47:00 UTC,+9.18676,+2.73104
2012-01-01 17:48:00 UTC,+9.23228,+2.73104
2012-01-01 17:49:00 UTC,+9.27779,+2.73104
2012-01-01 17:50:00 UTC,+9.32331,+2.73104
2012-01-01 17:51:00 UTC,+9.36883,+2.73104
2012-01-01 17:52:00 UTC,+9.41434,+2.73104
2012-01-01 17:53:00 UTC,+9.45986,+2.73104
2012-01-01 17:54:00 UTC,+9.50538,+2.73104
2012-01-01 17:55:00 UTC,+9.5509,+2.73104
2012-01-01 17:56:00 UTC,+9.59641,+2.73104
2012-01-01 17:57:00 UTC,+9.64193,+5.70709
2012-01-01 17:58:00 UTC,+9.73705,+5.70677
2012-01-01 17:59:00 UTC,+9.83216,+5.70644
2012-01-01 18:00:00 UTC,+9.92727,+5.70612
2012-01-01 18:01:00 UTC,+10.0224,+5.70559
2012-01-01 18:02:00 UTC,+10.1175,+5.70507
2012-01-01 18:03:00 UTC,+10.2125,+5.70455
2012-01-01 18:04:00 UTC,+10.3076,+5.70404
2012-01-01 18:05:00 UTC,+10.4027,+5.70759
2012-01-01 18:06:00 UTC,+10.4978,+5.7619
2012-01-01 18:07:00 UTC,+10.5938,+5.76141
2012-01-01 18:08:00 UTC,+10.6899,+5.76093
2012-01-01 18:09:00 UTC,+10.7859,+5.76045
2012-01-01 18:10:00 UTC,+10.8819,+5.75997
2012-01-01 18:11:00 UTC,+10.9779,+5.7595
2012-01-01 18:12:00 UTC,+11.0739,+5.75904
2012-01-01 18:13:00 UTC,+11.1699,+5.75859
2012-01-01 18:14:00 UTC,+11.2658,+5.75814
2012-01-01 18:15:00 UTC,+11.3618,+5.75769
2012-01-01 18:16:00 UTC,+11.4578,+4.4899
2012-01-01 18:17:00 UTC,+11.5326,+4.4899
2012-01-01 18:18:00 UTC,+11.6074,+4.4899
2012-01-01 18:19:00 UTC,+11.6823,+4.4899
2012-01-01 18:20:00 UTC,+11.7571,+4.4899
2012-01-01 18:21:00 UTC,+11.8319,+4.4899
2012-01-01 18:22:00 UTC,+11.9068,+4.4899
2012-01-01 18:23:00 UTC,+11.9816,+4.4899
2012-01-01 18:24:00 UTC,+12.0564,+4.4899
2012-01-01 18:25:00 UTC,+12.1313,+4.4899
2012-01-01 18:26:00 UTC,+12.2061,+4.4899
2012-01-01 18:27:00 UTC,+12.2809,+4.4899
2012-01-01 18:28:00 UTC,+12.3558,+4.4899
2012-01-01 18:29:00 UTC,+12.4306,+4.4899
2012-01-01 18:30:00 UTC,+12.5054,+4.4899
2012-01-01 18:31:00 UTC,+12.5803,+4.4899
2012-01-01 18:32:00 UTC,+12.6551,+4.4899
2012-01-01 18:33:00 UTC,+12.7299,+4.4899
2012-01-01 18:34:00 UTC,+12.8047,+4.4899
2012-01-01 18:35:00 UTC,+12.8796,+4.4899
2012-01-01 18:36:00 UTC,+12.9544,+4.4899
2012-01-01 18:37:00 UTC,+13.0292,+4.4899
2012-01-01 18:38:00 UTC,+13.1041,+4.4899
2012-01-01 18:39:00 UTC,+13.1789,+4.4899
2012-01-01 18:40:00 UTC,+13.2537,+4.4899
2012-01-01 18:41:00 UTC,+13.3286,+4.4899
2012-01-01 18:42:00 UTC,+13.4034,+4.4899
2012-01-01 18:43:00 UTC,+13.4782,+4.4899
2012-01-01 18:44:00 UTC,+13.5531,+4.4899
2012-01-01 18:45:00 UTC,+13.6279,+4.4899
2012-01-01 18:46:00 UTC,+13.7027,+4.4899
2012-01-01 18:47:00 UTC,+13.7776,+4.4899
2012-01-01 18:48:00 UTC,+13.8524,+4.4899
2012-01-01 18:49:00 UTC,+13.9272,+4.4899
2012-01-01 18:50:00 UTC,+14.0021,+4.4899
2012-01-01 18:51:00 UTC,+14.0769,+4.4899
2012-01-01 18:52:00 UTC,+14.1517,+4.4899
2012-01-01 18:53:00 UTC,+14.2265,+4.4899
2012-01-01 18:54:00 UTC,+14.3014,+4.4899
2012-01-01 18:55:00 UTC,+14.3762,+4.4899
2012-01-01 18:56:00 UTC,+14.451,+4.4899
2012-01-01 18:57:00 UTC,+14.5259,+4.4899
2012-01-01 18:58:00 UTC,+14.6007,+4.4899
2012-01-01 18:59:00 UTC,+14.6755,+4.4899
2012-01-01 19:00:00 UTC,+14.7504,+4.4899
2012-01-01 19:01:00 UTC,+14.8252,+4.4899
2012-01-01 19:02:00 UTC,+14.9,+7.44227
2012-01-01 19:03:00 UTC,+15.0241,+7.44152
2012-01-01 19:04:00 UTC,+15.1481,+7.4408
2012-01-01 19:05:00 UTC,+15.2721,+7.43215
2012-01-01 19:06:00 UTC,+15.396,+7.31798
2012-01-01 19:07:00 UTC,+15.5179,+7.31734
2012-01-01 19:08:00 UTC,+15.6399,+7.31673
2012-01-01 19:09:00 UTC,+15.7618,+7.31615
2012-01-01 19:10:00 UTC,+15.8838,+7.31559
2012-01-01 19:11:00 UTC,+16.0057,+7.31506
2012-01-01 19:12:00 UTC,+16.1276,+7.31456
2012-01-01 19:13:00 UTC,+16.2495,+7.31408
2012-01-01 19:14:00 UTC,+16.3714,+7.31364
2012-01-01 19:15:00 UTC,+16.4933,+7.31321
2012-01-01 19:16:00 UTC,+16.6152,+7.31282
2012-01-01 19:17:00 UTC,+16.7371,+7.31245
2012-01-01 19:18:00 UTC,+16.859,+7.31212
2012-01-01 19:19:00 UTC,+16.9808,+7.3118
2012-01-01 19:20:00 UTC,+17.1027,+7.31152
2012-01-01 19:21:00 UTC,+17.2246,+7.31126
2012-01-01 19:22:00 UTC,+17.3464,+7.31103
2012-01-01 19:23:00 UTC,+17.4683,+7.31083
2012-01-01 19:24:00 UTC,+17.5901,+7.31065
2012-01-01 19:25:00 UTC,+17.712,+4.36845
2012-01-01 19:26:00 UTC,+17.7848,+4.36845
2012-01-01 19:27:00 UTC,+17.8576,+4.36845
2012-01-01 19:28:00 UTC,+17.9304,+4.36845
2012-01-01 19:29:00 UTC,+18.0032,+4.36845
2012-01-01 19:30:00 UTC,+18.076,+4.36845
2012-01-01 19:31:00 UTC,+18.1488,+4.36845
2012-01-01 19:32:00 UTC,+18.2216,+4.36845
2012-01-01 19:33:00 UTC,+18.2944,+4.36845
2012-01-01 19:34:00 UTC,+18.3672,+4.36845
2012-01-01 19:35:00 UTC,+18.44,+4.36845
2012-01-01 19:36:00 UTC,+18.5128,+4.36845
2012-01-01 19:37:00 UTC,+18.5856,+4.36845
2012-01-01 19:38:00 UTC,+18.6585,+4.36845
2012-01-01 19:39:00 UTC,+18.7313,+4.36845
2012-01-01 19:40:00 UTC,+18.8041,+4.36845
2012-01-01 19:41:00 UTC,+18.8769,+4.36845
2012-01-01 19:42:00 UTC,+18.9497,+4.36845
2012-01-01 19:43:00 UTC,+19.0225,+4.36845
2012-01-01 19:44:00 UTC,+19.0953,+4.36845
2012-01-01 19:45:00 UTC,+19.1681,+4.36845
2012-01-01 19:46:00 UTC,+19.2409,+4.36845
2012-01-01 19:47:00 UTC,+19.3137,+4.36845
2012-01-01 19:48:00 UTC,+19.3865,+4.36845
2012-01-01 19:49:00 UTC,+19.4593,+4.36845
2012-01-01 19:50:00 UTC,+19.5321,+4.36845
2012-01-01 19:51:00 UTC,+19.605,+4.36845
2012-01-01 19:52:00 UTC,+19.6778,+4.36845
2012-01-01 19:53:00 UTC,+19.7506,+4.36845
2012-01-01 19:54:00 UTC,+19.8234,+4.36845
2012-01-01 19:55:00 UTC,+19.8962,+4.36845
2012-01-01 19:56:00 UTC,+19.969,+4.36845
2012-01-01 19:57:00 UTC,+20.0418,+4.36845
2012-01-01 19:58:00 UTC,+20.1146,+4.36845
2012-01-01 19:59:00 UTC,+20.1874,+4.36845
2012-01-01 20:00:00 UTC,+20.2602,+4.36845
2012-01-01 20:01:00 UTC,+20.333,+4.36845
2012-01-01 20:02:00 UTC,+20.4058,+4.36845
2012-01-01 20:03:00 UTC,+20.4786,+4.36845
2012-01-01 20:04:00 UTC,+20.5515,+4.36845
2012-01-01 20:05:00 UTC,+20.6243,+4.35949
2012-01-01 20:06:00 UTC,+20.6969,+4.23164
2012-01-01 20:07:00 UTC,+20.7674,+4.23164
2012-01-01 20:08:00 UTC,+20.838,+4.23164
2012-01-01 20:09:00 UTC,+20.9085,+4.23164
2012-01-01 20:10:00 UTC,+20.979,+7.20471
2012-01-01 20:11:00 UTC,+21.0991,+7.20657
2012-01-01 20:12:00 UTC,+21.2192,+7.20842
2012-01-01 20:13:00 UTC,+21.3394,+7.21027
2012-01-01 20:14:00 UTC,+21.4595,+7.2121
2012-01-01 20:15:00 UTC,+21.5797,+7.21393
2012-01-01 20:16:00 UTC,+21.7,+7.21574
2012-01-01 20:17:00 UTC,+21.8202,+7.21755
2012-01-01 20:18:00 UTC,+21.9405,+7.21935
2012-01-01 20:19:00 UTC,+22.0608,+7.22114
2012-01-01 20:20:00 UTC,+22.1812,+7.22292
2012-01-01 20:21:00 UTC,+22.3016,+7.22469
2012-01-01 20:22:00 UTC,+22.422,+7.22645
2012-01-01 20:23:00 UTC,+22.5424,+7.2282
2012-01-01 20:24:00 UTC,+22.6629,+7.22994
2012-01-01 20:25:00 UTC,+22.7834,+7.23168
2012-01-01 20:26:00 UTC,+22.9039,+7.2334
2012-01-01 20:27:00 UTC,+23.0245,+4.23164
2012-01-01 20:28:00 UTC,+23.095,+4.23164
2012-01-01 20:29:00 UTC,+23.1655,+4.23164
2012-01-01 20:30:00 UTC,+23.2361,+4.23164
2012-01-01 20:31:00 UTC,+23.3066,+4.23164
2012-01-01 20:32:00 UTC,+23.3771,+4.23164
2012-01-01 20:33:00 UTC,+23.4476,+4.23164
2012-01-01 20:34:00 UTC,+23.5182,+4.23164
2012-01-01 20:35:00 UTC,+23.5887,+4.23164
2012-01-01 20:36:00 UTC,+23.6592,+4.23164
2012-01-01 20:37:00 UTC,+23.7297,+4.23164
2012-01-01 20:38:00 UTC,+23.8003,+4.23164
2012-01-01 20:39:00 UTC,+23.8708,+4.23164
2012-01-01 20:40:00 UTC,+23.9413,+4.23164
2012-01-01 20:41:00 UTC,+24.0119,+4.23164
2012-01-01 20:42:00 UTC,+24.0824,+4.23164
2012-01-01 20:43:00 UTC,+24.1529,+4.23164
2012-01-01 20:44:00 UTC,+24.2234,+4.23164
2012-01-01 20:45:00 UTC,+24.294,+4.23164
2012-01-01 20:46:00 UTC,+24.3645,+4.23164
2012-01-01 20:47:00 UTC,+24.435,+4.23164
2012-01-01 20:48:00 UTC,+24.5056,+4.23164
2012-01-01 20:49:00 UTC,+24.5761,+4.23164
2012-01-01 20:50:00 UTC,+24.6466,+4.23164
2012-01-01 20:51:00 UTC,+24.7171,+4.23164
2012-01-01 20:52:00 UTC,+24.7877,+4.23164
2012-01-01 20:53:00 UTC,+24.8582,+4.23164
2012-01-01 20:54:00 UTC,+24.9287,+4.23164
2012-01-01 20:55:00 UTC,+24.9992,+4.23164
2012-01-01 20:56:00 UTC,+25.0698,+4.23164
2012-01-01 20:57:00 UTC,+25.1403,+8.73144
2012-01-01 20:58:00 UTC,+25.2858,+8.73144
2012-01-01 20:59:00 UTC,+25.4313,+8.73144
2012-01-01 21:00:00 UTC,+25.5769,+8.73144
2012-01-01 21:01:00 UTC,+25.7224,+8.73144
2012-01-01 21:02:00 UTC,+25.8679,+8.73144
2012-01-01 21:03:00 UTC,+26.0134,+8.73144
2012-01-01 21:04:00 UTC,+26.159,+8.73144
2012-01-01 21:05:00 UTC,+26.3045,+8.72233
2012-01-01 21:06:00 UTC,+26.4499,+8.56224
2012-01-01 21:07:00 UTC,+26.5926,+8.56224
2012-01-01 21:08:00 UTC,+26.7353,+8.56224
2012-01-01 21:09:00 UTC,+26.878,+8.56224
2012-01-01 21:10:00 UTC,+27.0207,+4.06244
2012-01-01 21:11:00 UTC,+27.0884,+4.06244
2012-01-01 21:12:00 UTC,+27.1561,+4.06244
2012-01-01 21:13:00 UTC,+27.2238,+4.06244
2012-01-01 21:14:00 UTC,+27.2915,+4.06244
2012-01-01 21:15:00 UTC,+27.3592,+4.06244
2012-01-01 21:16:00 UTC,+27.4269,+4.06244
2012-01-01 21:17:00 UTC,+27.4946,+4.06244
2012-01-01 21:18:00 UTC,+27.5623,+4.06244
2012-01-01 21:19:00 UTC,+27.63,+4.06244
2012-01-01 21:20:00 UTC,+27.6977,+4.06244
2012-01-01 21:21:00 UTC,+27.7655,+4.06244
2012-01-01 21:22:00 UTC,+27.8332,+4.06244
2012-01-01 21:23:00 UTC,+27.9009,+4.06244
2012-01-01 21:24:00 UTC,+27.9686,+4.06244
2012-01-01 21:25:00 UTC,+28.0363,+7.15129
2012-01-01 21:26:00 UTC,+28.1555,+7.15244
2012-01-01 21:27:00 UTC,+28.2747,+7.15358
2012-01-01 21:28:00 UTC,+28.3939,+7.15469
2012-01-01 21:29:00 UTC,+28.5132,+7.15579
2012-01-01 21:30:00 UTC,+28.6324,+7.15688
2012-01-01 21:31:00 UTC,+28.7517,+7.15794
2012-01-01 21:32:00 UTC,+28.871,+7.15899
2012-01-01 21:33:00 UTC,+28.9903,+7.16002
2012-01-01 21:34:00 UTC,+29.1096,+7.16104
2012-01-01 21:35:00 UTC,+29.229,+7.16203
2012-01-01 21:36:00 UTC,+29.3484,+7.16301
2012-01-01 21:37:00 UTC,+29.4677,+4.06244
2012-01-01 21:38:00 UTC,+29.5355,+4.06244
2012-01-01 21:39:00 UTC,+29.6032,+4.06244
2012-01-01 21:40:00 UTC,+29.6709,+4.06244
2012-01-01 21:41:00 UTC,+29.7386,+4.06244
2012-01-01 21:42:00 UTC,+29.8063,+4.06244
2012-01-01 21:43:00 UTC,+29.874,+4.06244
2012-01-01 21:44:00 UTC,+29.9417,+4.06244
2012-01-01 21:45:00 UTC,+30.0094,+4.06244
2012-01-01 21:46:00 UTC,+30.0771,+4.06244
2012-01-01 21:47:00 UTC,+30.1448,+4.06244
2012-01-01 21:48:00 UTC,+30.2125,+4.06244
2012-01-01 21:49:00 UTC,+30.2802,+4.06244
2012-01-01 21:50:00 UTC,+30.3479,+4.06244
2012-01-01 21:51:00 UTC,+30.4156,+4.06244
2012-01-01 21:52:00 UTC,+30.4834,+4.06244
2012-01-01 21:53:00 UTC,+30.5511,+4.06244
2012-01-01 21:54:00 UTC,+30.6188,+4.06244
2012-01-01 21:55:00 UTC,+30.6865,+4.06244
2012-01-01 21:56:00 UTC,+30.7542,+4.06244
2012-01-01 21:57:00 UTC,+30.8219,+4.06244
2012-01-01 21:58:00 UTC,+30.8896,+4.06244
2012-01-01 21:59:00 UTC,+30.9573,+4.06244
2012-01-01 22:00:00 UTC,+31.025,+4.06244
2012-01-01 22:01:00 UTC,+31.0927,+4.06244
2012-01-01 22:02:00 UTC,+31.1604,+4.06244
2012-01-01 22:03:00 UTC,+31.2281,+4.06244
2012-01-01 22:04:00 UTC,+31.2958,+4.06244
2012-01-01 22:05:00 UTC,+31.3636,+4.04654
2012-01-01 22:06:00 UTC,+31.431,+3.74973
2012-01-01 22:07:00 UTC,+31.4935,+3.74973
2012-01-01 22:08:00 UTC,+31.556,+3.74973
2012-01-01 22:09:00 UTC,+31.6185,+3.74973
2012-01-01 22:10:00 UTC,+31.681,+3.74973
2012-01-01 22:11:00 UTC,+31.7435,+3.74973
2012-01-01 22:12:00 UTC,+31.806,+3.74973
2012-01-01 22:13:00 UTC,+31.8685,+3.74973
2012-01-01 22:14:00 UTC,+31.931,+3.74973
2012-01-01 22:15:00 UTC,+31.9935,+3.74973
2012-01-01 22:16:00 UTC,+32.0559,+3.74973
2012-01-01 22:17:00 UTC,+32.1184,+3.74973
2012-01-01 22:18:00 UTC,+32.1809,+3.74973
2012-01-01 22:19:00 UTC,+32.2434,+3.74973
2012-01-01 22:20:00 UTC,+32.3059,+3.74973
2012-01-01 22:21:00 UTC,+32.3684,+6.86854
2012-01-01 22:22:00 UTC,+32.4829,+6.86854
2012-01-01 22:23:00 UTC,+32.5974,+6.86854
2012-01-01 22:24:00 UTC,+32.7119,+6.86854
2012-01-01 22:25:00 UTC,+32.8263,+6.86854
2012-01-01 22:26:00 UTC,+32.9408,+6.86854
2012-01-01 22:27:00 UTC,+33.0553,+6.86854
2012-01-01 22:28:00 UTC,+33.1698,+6.86854
2012-01-01 22:29:00 UTC,+33.2842,+6.86854
2012-01-01 22:30:00 UTC,+33.3987,+6.86854
2012-01-01 22:31:00 UTC,+33.5132,+6.86854
2012-01-01 22:32:00 UTC,+33.6277,+6.86854
2012-01-01 22:33:00 UTC,+33.7421,+3.74973
2012-01-01 22:34:00 UTC,+33.8046,+3.74973
2012-01-01 22:35:00 UTC,+33.8671,+3.74973
2012-01-01 22:36:00 UTC,+33.9296,+3.74973
2012-01-01 22:37:00 UTC,+33.9921,+3.74973
2012-01-01 22:38:00 UTC,+34.0546,+3.74973
2012-01-01 22:39:00 UTC,+34.1171,+3.74973
2012-01-01 22:40:00 UTC,+34.1796,+3.74973
2012-01-01 22:41:00 UTC,+34.2421,+3.74973
2012-01-01 22:42:00 UTC,+34.3046,+3.74973
2012-01-01 22:43:00 UTC,+34.3671,+3.74973
2012-01-01 22:44:00 UTC,+34.4296,+3.74973
2012-01-01 22:45:00 UTC,+34.4921,+3.74973
2012-01-01 22:46:00 UTC,+34.5546,+3.74973
2012-01-01 22:47:00 UTC,+34.6171,+3.74973
2012-01-01 22:48:00 UTC,+34.6796,+3.74973
2012-01-01 22:49:00 UTC,+34.7421,+3.74973
2012-01-01 22:50:00 UTC,+34.8046,+3.74973
2012-01-01 22:51:00 UTC,+34.867,+3.74973
2012-01-01 22:52:00 UTC,+34.9295,+3.74973
2012-01-01 22:53:00 UTC,+34.992,+3.74973
2012-01-01 22:54:00 UTC,+35.0545,+3.74973
2012-01-01 22:55:00 UTC,+35.117,+3.74973
2012-01-01 22:56:00 UTC,+35.1795,+3.74973
2012-01-01 22:57:00 UTC,+35.242,+3.74973
2012-01-01 22:58:00 UTC,+35.3045,+3.74973
2012-01-01 22:59:00 UTC,+35.367,+3.74973
2012-01-01 23:00:00 UTC,+35.4295,+3.74973
2012-01-01 23:01:00 UTC,+35.492,+3.74973
2012-01-01 23:02:00 UTC,+35.5545,+3.74973
2012-01-01 23:03:00 UTC,+35.617,+3.74973
2012-01-01 23:04:00 UTC,+35.6795,+3.74973
2012-01-01 23:05:00 UTC,+35.742,+3.73079
2012-01-01 23:06:00 UTC,+35.8042,+3.2892
2012-01-01 23:07:00 UTC,+35.859,+3.2892
2012-01-01 23:08:00 UTC,+35.9138,+6.40935
2012-01-01 23:09:00 UTC,+36.0206,+6.40949
2012-01-01 23:10:00 UTC,+36.1275,+6.40962
2012-01-01 23:11:00 UTC,+36.2343,+6.40975
2012-01-01 23:12:00 UTC,+36.3411,+6.40987
2012-01-01 23:13:00 UTC,+36.4479,+6.40998
2012-01-01 23:14:00 UTC,+36.5548,+6.41008
2012-01-01 23:15:00 UTC,+36.6616,+6.41018
2012-01-01 23:16:00 UTC,+36.7684,+6.41028
2012-01-01 23:17:00 UTC,+36.8753,+6.41036
2012-01-01 23:18:00 UTC,+36.9821,+6.41044
2012-01-01 23:19:00 UTC,+37.089,+6.41052
2012-01-01 23:20:00 UTC,+37.1958,+6.41059
2012-01-01 23:21:00 UTC,+37.3026,+3.2892
2012-01-01 23:22:00 UTC,+37.3575,+3.2892
2012-01-01 23:23:00 UTC,+37.4123,+3.2892
2012-01-01 23:24:00 UTC,+37.4671,+3.2892
2012-01-01 23:25:00 UTC,+37.5219,+3.2892
2012-01-01 23:26:00 UTC,+37.5767,+3.2892
2012-01-01 23:27:00 UTC,+37.6316,+3.2892
2012-01-01 23:28:00 UTC,+37.6864,+3.2892
2012-01-01 23:29:00 UTC,+37.7412,+3.2892
2012-01-01 23:30:00 UTC,+37.796,+3.2892
2012-01-01 23:31:00 UTC,+37.8508,+3.2892
2012-01-01 23:32:00 UTC,+37.9057,+3.2892
2012-01-01 23:33:00 UTC,+37.9605,+3.2892
2012-01-01 23:34:00 UTC,+38.0153,+3.2892
2012-01-01 23:35:00 UTC,+38.0701,+3.2892
2012-01-01 23:36:00 UTC,+38.1249,+3.2892
2012-01-01 23:37:00 UTC,+38.1798,+3.2892
2012-01-01 23:38:00 UTC,+38.2346,+3.2892
2012-01-01 23:39:00 UTC,+38.2894,+3.2892
2012-01-01 23:40:00 UTC,+38.3442,+3.2892
2012-01-01 23:41:00 UTC,+38.399,+3.2892
2012-01-01 23:42:00 UTC,+38.4539,+3.2892
2012-01-01 23:43:00 UTC,+38.5087,+3.2892
2012-01-01 23:44:00 UTC,+38.5635,+3.2892
2012-01-01 23:45:00 UTC,+38.6183,+3.2892
2012-01-01 23:46:00 UTC,+38.6731,+6.41008
2012-01-01 23:47:00 UTC,+38.78,+6.40998
2012-01-01 23:48:00 UTC,+38.8868,+6.40987
2012-01-01 23:49:00 UTC,+38.9936,+6.40975
2012-01-01 23:50:00 UTC,+39.1005,+6.40962
2012-01-01 23:51:00 UTC,+39.2073,+6.40949
2012-01-01 23:52:00 UTC,+39.3141,+6.40935
2012-01-01 23:53:00 UTC,+39.4209,+4.70921
