# file...... out_waterheater.csv
# date...... Sun Feb 17 16:30:01 2019
# user...... dpinney
# host...... (null)
# target.... waterheater 5
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,power.real[kW],temperature[degF]
2012-01-01 18:25:00 UTC,+0,+127.498
2012-01-01 18:26:00 UTC,+0,+127.489
2012-01-01 18:27:00 UTC,+0,+127.48
2012-01-01 18:28:00 UTC,+0,+127.47
2012-01-01 18:29:00 UTC,+0,+127.461
2012-01-01 18:30:00 UTC,+0,+127.452
2012-01-01 18:31:00 UTC,+0,+127.442
2012-01-01 18:32:00 UTC,+0,+127.433
2012-01-01 18:33:00 UTC,+0,+127.424
2012-01-01 18:34:00 UTC,+0,+127.414
2012-01-01 18:35:00 UTC,+0,+127.405
2012-01-01 18:36:00 UTC,+0,+127.396
2012-01-01 18:37:00 UTC,+0,+127.386
2012-01-01 18:38:00 UTC,+0,+127.377
2012-01-01 18:39:00 UTC,+0,+127.368
2012-01-01 18:40:00 UTC,+0,+127.358
2012-01-01 18:41:00 UTC,+0,+127.349
2012-01-01 18:42:00 UTC,+0,+127.34
2012-01-01 18:43:00 UTC,+0,+127.33
2012-01-01 18:44:00 UTC,+0,+127.321
2012-01-01 18:45:00 UTC,+0,+127.312
2012-01-01 18:46:00 UTC,+0,+127.302
2012-01-01 18:47:00 UTC,+0,+127.293
2012-01-01 18:48:00 UTC,+0,+127.284
2012-01-01 18:49:00 UTC,+0,+127.274
2012-01-01 18:50:00 UTC,+0,+127.265
2012-01-01 18:51:00 UTC,+0,+127.256
2012-01-01 18:52:00 UTC,+0,+127.246
2012-01-01 18:53:00 UTC,+0,+127.237
2012-01-01 18:54:00 UTC,+0,+127.228
2012-01-01 18:55:00 UTC,+0,+127.218
2012-01-01 18:56:00 UTC,+0,+127.209
2012-01-01 18:57:00 UTC,+0,+127.2
2012-01-01 18:58:00 UTC,+0,+127.19
2012-01-01 18:59:00 UTC,+0,+127.181
2012-01-01 19:00:00 UTC,+0,+127.172
2012-01-01 19:01:00 UTC,+0,+127.162
2012-01-01 19:02:00 UTC,+0,+127.153
2012-01-01 19:03:00 UTC,+0,+127.144
2012-01-01 19:04:00 UTC,+0,+127.134
2012-01-01 19:05:00 UTC,+0,+127.125
2012-01-01 19:06:00 UTC,+0,+127.116
2012-01-01 19:07:00 UTC,+0,+127.107
2012-01-01 19:08:00 UTC,+0,+127.098
2012-01-01 19:09:00 UTC,+0,+127.088
2012-01-01 19:10:00 UTC,+0,+127.079
2012-01-01 19:11:00 UTC,+0,+127.07
2012-01-01 19:12:00 UTC,+0,+127.061
2012-01-01 19:13:00 UTC,+0,+127.052
2012-01-01 19:14:00 UTC,+0,+127.043
2012-01-01 19:15:00 UTC,+0,+127.034
2012-01-01 19:16:00 UTC,+0,+127.025
2012-01-01 19:17:00 UTC,+0,+127.016
2012-01-01 19:18:00 UTC,+0,+127.007
2012-01-01 19:19:00 UTC,+0,+126.998
2012-01-01 19:20:00 UTC,+0,+126.989
2012-01-01 19:21:00 UTC,+0,+126.98
2012-01-01 19:22:00 UTC,+0,+126.971
2012-01-01 19:23:00 UTC,+0,+126.962
2012-01-01 19:24:00 UTC,+0,+126.953
2012-01-01 19:25:00 UTC,+0,+126.944
2012-01-01 19:26:00 UTC,+0,+126.935
2012-01-01 19:27:00 UTC,+0,+126.925
2012-01-01 19:28:00 UTC,+0,+126.916
2012-01-01 19:29:00 UTC,+0,+126.907
2012-01-01 19:30:00 UTC,+0,+126.898
2012-01-01 19:31:00 UTC,+0,+126.889
2012-01-01 19:32:00 UTC,+0,+126.88
2012-01-01 19:33:00 UTC,+0,+126.871
2012-01-01 19:34:00 UTC,+0,+126.861
2012-01-01 19:35:00 UTC,+0,+126.852
2012-01-01 19:36:00 UTC,+0,+126.843
2012-01-01 19:37:00 UTC,+0,+126.834
2012-01-01 19:38:00 UTC,+0,+126.825
2012-01-01 19:39:00 UTC,+0,+126.815
2012-01-01 19:40:00 UTC,+0,+126.806
2012-01-01 19:41:00 UTC,+0,+126.797
2012-01-01 19:42:00 UTC,+0,+126.788
2012-01-01 19:43:00 UTC,+0,+126.778
2012-01-01 19:44:00 UTC,+0,+126.769
2012-01-01 19:45:00 UTC,+0,+126.76
2012-01-01 19:46:00 UTC,+0,+126.751
2012-01-01 19:47:00 UTC,+0,+126.741
2012-01-01 19:48:00 UTC,+0,+126.732
2012-01-01 19:49:00 UTC,+0,+126.723
2012-01-01 19:50:00 UTC,+0,+126.714
2012-01-01 19:51:00 UTC,+0,+126.704
2012-01-01 19:52:00 UTC,+0,+126.695
2012-01-01 19:53:00 UTC,+0,+126.686
2012-01-01 19:54:00 UTC,+0,+126.677
2012-01-01 19:55:00 UTC,+0,+126.668
2012-01-01 19:56:00 UTC,+0,+126.658
2012-01-01 19:57:00 UTC,+0,+126.649
2012-01-01 19:58:00 UTC,+0,+126.64
2012-01-01 19:59:00 UTC,+0,+126.631
2012-01-01 20:00:00 UTC,+0,+126.621
2012-01-01 20:01:00 UTC,+0,+126.612
2012-01-01 20:02:00 UTC,+0,+126.603
2012-01-01 20:03:00 UTC,+0,+126.594
2012-01-01 20:04:00 UTC,+0,+126.584
2012-01-01 20:05:00 UTC,+0,+126.575
2012-01-01 20:06:00 UTC,+0,+126.566
2012-01-01 20:07:00 UTC,+0,+126.557
2012-01-01 20:08:00 UTC,+0,+126.547
2012-01-01 20:09:00 UTC,+0,+126.538
2012-01-01 20:10:00 UTC,+0,+126.529
2012-01-01 20:11:00 UTC,+0,+126.52
2012-01-01 20:12:00 UTC,+0,+126.51
2012-01-01 20:13:00 UTC,+0,+126.501
2012-01-01 20:14:00 UTC,+0,+126.492
2012-01-01 20:15:00 UTC,+0,+126.483
2012-01-01 20:16:00 UTC,+0,+126.474
2012-01-01 20:17:00 UTC,+0,+126.465
2012-01-01 20:18:00 UTC,+0,+126.456
2012-01-01 20:19:00 UTC,+0,+126.447
2012-01-01 20:20:00 UTC,+0,+126.438
2012-01-01 20:21:00 UTC,+0,+126.429
2012-01-01 20:22:00 UTC,+0,+126.42
2012-01-01 20:23:00 UTC,+0,+126.411
2012-01-01 20:24:00 UTC,+0,+126.402
2012-01-01 20:25:00 UTC,+0,+126.393
2012-01-01 20:26:00 UTC,+0,+126.384
2012-01-01 20:27:00 UTC,+0,+126.375
2012-01-01 20:28:00 UTC,+0,+126.366
2012-01-01 20:29:00 UTC,+0,+126.357
2012-01-01 20:30:00 UTC,+0,+126.348
2012-01-01 20:31:00 UTC,+0,+126.339
2012-01-01 20:32:00 UTC,+0,+126.33
2012-01-01 20:33:00 UTC,+0,+126.321
2012-01-01 20:34:00 UTC,+0,+126.312
2012-01-01 20:35:00 UTC,+0,+126.303
2012-01-01 20:36:00 UTC,+0,+126.294
2012-01-01 20:37:00 UTC,+0,+126.285
2012-01-01 20:38:00 UTC,+0,+126.276
2012-01-01 20:39:00 UTC,+0,+126.267
2012-01-01 20:40:00 UTC,+0,+126.257
2012-01-01 20:41:00 UTC,+0,+126.248
2012-01-01 20:42:00 UTC,+0,+126.239
2012-01-01 20:43:00 UTC,+0,+126.23
2012-01-01 20:44:00 UTC,+0,+126.221
2012-01-01 20:45:00 UTC,+0,+126.212
2012-01-01 20:46:00 UTC,+0,+126.203
2012-01-01 20:47:00 UTC,+0,+126.193
2012-01-01 20:48:00 UTC,+0,+126.184
2012-01-01 20:49:00 UTC,+0,+126.175
2012-01-01 20:50:00 UTC,+0,+126.166
2012-01-01 20:51:00 UTC,+0,+126.157
2012-01-01 20:52:00 UTC,+0,+126.148
2012-01-01 20:53:00 UTC,+0,+126.139
2012-01-01 20:54:00 UTC,+0,+126.129
2012-01-01 20:55:00 UTC,+0,+126.12
2012-01-01 20:56:00 UTC,+0,+126.111
2012-01-01 20:57:00 UTC,+4.5,+126.102
2012-01-01 20:58:00 UTC,+4.5,+126.706
2012-01-01 20:59:00 UTC,+4.5,+127.311
2012-01-01 21:00:00 UTC,+4.5,+127.915
2012-01-01 21:01:00 UTC,+4.5,+128.519
2012-01-01 21:02:00 UTC,+4.5,+129.123
2012-01-01 21:03:00 UTC,+4.5,+129.727
2012-01-01 21:04:00 UTC,+4.5,+130.33
2012-01-01 21:05:00 UTC,+4.5,+130.934
2012-01-01 21:06:00 UTC,+4.5,+131.538
2012-01-01 21:07:00 UTC,+4.5,+132.141
2012-01-01 21:08:00 UTC,+4.5,+132.745
2012-01-01 21:09:00 UTC,+4.5,+133.348
2012-01-01 21:10:00 UTC,+0,+133.951
2012-01-01 21:11:00 UTC,+0,+133.941
2012-01-01 21:12:00 UTC,+0,+133.931
2012-01-01 21:13:00 UTC,+0,+133.92
2012-01-01 21:14:00 UTC,+0,+133.91
2012-01-01 21:15:00 UTC,+0,+133.9
2012-01-01 21:16:00 UTC,+0,+133.889
2012-01-01 21:17:00 UTC,+0,+133.879
2012-01-01 21:18:00 UTC,+0,+133.869
2012-01-01 21:19:00 UTC,+0,+133.858
2012-01-01 21:20:00 UTC,+0,+133.848
2012-01-01 21:21:00 UTC,+0,+133.838
2012-01-01 21:22:00 UTC,+0,+133.827
2012-01-01 21:23:00 UTC,+0,+133.817
2012-01-01 21:24:00 UTC,+0,+133.807
2012-01-01 21:25:00 UTC,+0,+133.796
2012-01-01 21:26:00 UTC,+0,+133.786
2012-01-01 21:27:00 UTC,+0,+133.776
2012-01-01 21:28:00 UTC,+0,+133.766
2012-01-01 21:29:00 UTC,+0,+133.755
2012-01-01 21:30:00 UTC,+0,+133.745
2012-01-01 21:31:00 UTC,+0,+133.735
2012-01-01 21:32:00 UTC,+0,+133.725
2012-01-01 21:33:00 UTC,+0,+133.715
2012-01-01 21:34:00 UTC,+0,+133.705
2012-01-01 21:35:00 UTC,+0,+133.695
2012-01-01 21:36:00 UTC,+0,+133.685
2012-01-01 21:37:00 UTC,+0,+133.675
2012-01-01 21:38:00 UTC,+0,+133.665
2012-01-01 21:39:00 UTC,+0,+133.655
2012-01-01 21:40:00 UTC,+0,+133.645
2012-01-01 21:41:00 UTC,+0,+133.635
2012-01-01 21:42:00 UTC,+0,+133.625
2012-01-01 21:43:00 UTC,+0,+133.614
2012-01-01 21:44:00 UTC,+0,+133.604
2012-01-01 21:45:00 UTC,+0,+133.594
2012-01-01 21:46:00 UTC,+0,+133.584
2012-01-01 21:47:00 UTC,+0,+133.574
2012-01-01 21:48:00 UTC,+0,+133.563
2012-01-01 21:49:00 UTC,+0,+133.553
2012-01-01 21:50:00 UTC,+0,+133.543
2012-01-01 21:51:00 UTC,+0,+133.533
2012-01-01 21:52:00 UTC,+0,+133.523
2012-01-01 21:53:00 UTC,+0,+133.512
2012-01-01 21:54:00 UTC,+0,+133.502
2012-01-01 21:55:00 UTC,+0,+133.492
2012-01-01 21:56:00 UTC,+0,+133.482
2012-01-01 21:57:00 UTC,+0,+133.471
2012-01-01 21:58:00 UTC,+0,+133.461
2012-01-01 21:59:00 UTC,+0,+133.451
2012-01-01 22:00:00 UTC,+0,+133.441
2012-01-01 22:01:00 UTC,+0,+133.43
2012-01-01 22:02:00 UTC,+0,+133.42
2012-01-01 22:03:00 UTC,+0,+133.41
2012-01-01 22:04:00 UTC,+0,+133.4
2012-01-01 22:05:00 UTC,+0,+133.39
2012-01-01 22:06:00 UTC,+0,+133.379
2012-01-01 22:07:00 UTC,+0,+133.369
2012-01-01 22:08:00 UTC,+0,+133.359
2012-01-01 22:09:00 UTC,+0,+133.349
2012-01-01 22:10:00 UTC,+0,+133.338
2012-01-01 22:11:00 UTC,+0,+133.328
2012-01-01 22:12:00 UTC,+0,+133.318
2012-01-01 22:13:00 UTC,+0,+133.308
2012-01-01 22:14:00 UTC,+0,+133.297
2012-01-01 22:15:00 UTC,+0,+133.287
2012-01-01 22:16:00 UTC,+0,+133.277
2012-01-01 22:17:00 UTC,+0,+133.267
2012-01-01 22:18:00 UTC,+0,+133.257
2012-01-01 22:19:00 UTC,+0,+133.246
2012-01-01 22:20:00 UTC,+0,+133.236
2012-01-01 22:21:00 UTC,+0,+133.226
2012-01-01 22:22:00 UTC,+0,+133.216
2012-01-01 22:23:00 UTC,+0,+133.205
2012-01-01 22:24:00 UTC,+0,+133.195
2012-01-01 22:25:00 UTC,+0,+133.185
2012-01-01 22:26:00 UTC,+0,+133.175
2012-01-01 22:27:00 UTC,+0,+133.165
2012-01-01 22:28:00 UTC,+0,+133.155
2012-01-01 22:29:00 UTC,+0,+133.145
2012-01-01 22:30:00 UTC,+0,+133.135
2012-01-01 22:31:00 UTC,+0,+133.125
2012-01-01 22:32:00 UTC,+0,+133.115
2012-01-01 22:33:00 UTC,+0,+133.106
2012-01-01 22:34:00 UTC,+0,+133.096
2012-01-01 22:35:00 UTC,+0,+133.086
2012-01-01 22:36:00 UTC,+0,+133.076
2012-01-01 22:37:00 UTC,+0,+133.066
2012-01-01 22:38:00 UTC,+0,+133.055
2012-01-01 22:39:00 UTC,+0,+133.045
2012-01-01 22:40:00 UTC,+0,+133.035
2012-01-01 22:41:00 UTC,+0,+133.025
2012-01-01 22:42:00 UTC,+0,+133.015
2012-01-01 22:43:00 UTC,+0,+133.005
2012-01-01 22:44:00 UTC,+0,+132.995
2012-01-01 22:45:00 UTC,+0,+132.985
2012-01-01 22:46:00 UTC,+0,+132.975
2012-01-01 22:47:00 UTC,+0,+132.964
2012-01-01 22:48:00 UTC,+0,+132.954
2012-01-01 22:49:00 UTC,+0,+132.944
2012-01-01 22:50:00 UTC,+0,+132.934
2012-01-01 22:51:00 UTC,+0,+132.924
2012-01-01 22:52:00 UTC,+0,+132.914
2012-01-01 22:53:00 UTC,+0,+132.903
2012-01-01 22:54:00 UTC,+0,+132.893
2012-01-01 22:55:00 UTC,+0,+132.883
2012-01-01 22:56:00 UTC,+0,+132.873
2012-01-01 22:57:00 UTC,+0,+132.863
2012-01-01 22:58:00 UTC,+0,+132.853
2012-01-01 22:59:00 UTC,+0,+132.842
2012-01-01 23:00:00 UTC,+0,+132.832
2012-01-01 23:01:00 UTC,+0,+132.822
2012-01-01 23:02:00 UTC,+0,+132.812
2012-01-01 23:03:00 UTC,+0,+132.802
2012-01-01 23:04:00 UTC,+0,+132.792
2012-01-01 23:05:00 UTC,+0,+132.782
2012-01-01 23:06:00 UTC,+0,+132.771
2012-01-01 23:07:00 UTC,+0,+132.761
2012-01-01 23:08:00 UTC,+0,+132.751
2012-01-01 23:09:00 UTC,+0,+132.741
2012-01-01 23:10:00 UTC,+0,+132.731
2012-01-01 23:11:00 UTC,+0,+132.721
2012-01-01 23:12:00 UTC,+0,+132.711
2012-01-01 23:13:00 UTC,+0,+132.701
2012-01-01 23:14:00 UTC,+0,+132.691
2012-01-01 23:15:00 UTC,+0,+132.681
2012-01-01 23:16:00 UTC,+0,+132.671
2012-01-01 23:17:00 UTC,+0,+132.661
2012-01-01 23:18:00 UTC,+0,+132.651
2012-01-01 23:19:00 UTC,+0,+132.641
2012-01-01 23:20:00 UTC,+0,+132.631
2012-01-01 23:21:00 UTC,+0,+132.622
2012-01-01 23:22:00 UTC,+0,+132.612
2012-01-01 23:23:00 UTC,+0,+132.602
2012-01-01 23:24:00 UTC,+0,+132.592
2012-01-01 23:25:00 UTC,+0,+132.582
2012-01-01 23:26:00 UTC,+0,+132.572
2012-01-01 23:27:00 UTC,+0,+132.562
2012-01-01 23:28:00 UTC,+0,+132.552
2012-01-01 23:29:00 UTC,+0,+132.542
2012-01-01 23:30:00 UTC,+0,+132.532
2012-01-01 23:31:00 UTC,+0,+132.522
2012-01-01 23:32:00 UTC,+0,+132.512
2012-01-01 23:33:00 UTC,+0,+132.502
2012-01-01 23:34:00 UTC,+0,+132.491
2012-01-01 23:35:00 UTC,+0,+132.481
2012-01-01 23:36:00 UTC,+0,+132.471
2012-01-01 23:37:00 UTC,+0,+132.461
2012-01-01 23:38:00 UTC,+0,+132.451
2012-01-01 23:39:00 UTC,+0,+132.441
2012-01-01 23:40:00 UTC,+0,+132.431
2012-01-01 23:41:00 UTC,+0,+132.421
2012-01-01 23:42:00 UTC,+0,+132.411
2012-01-01 23:43:00 UTC,+0,+132.401
2012-01-01 23:44:00 UTC,+0,+132.39
2012-01-01 23:45:00 UTC,+0,+132.38
2012-01-01 23:46:00 UTC,+0,+132.37
2012-01-01 23:47:00 UTC,+0,+132.36
2012-01-01 23:48:00 UTC,+0,+132.35
2012-01-01 23:49:00 UTC,+0,+132.34
2012-01-01 23:50:00 UTC,+0,+132.33
2012-01-01 23:51:00 UTC,+0,+132.32
2012-01-01 23:52:00 UTC,+0,+132.31
2012-01-01 23:53:00 UTC,+0,+132.301
2012-01-01 23:54:00 UTC,+0,+132.291
2012-01-01 23:55:00 UTC,+0,+132.281
2012-01-01 23:56:00 UTC,+0,+132.271
2012-01-01 23:57:00 UTC,+0,+132.261
2012-01-01 23:58:00 UTC,+0,+132.251
2012-01-01 23:59:00 UTC,+0,+132.242
2012-01-02 00:00:00 UTC,+0,+132.232
2012-01-02 00:01:00 UTC,+0,+132.222
2012-01-02 00:02:00 UTC,+0,+132.212
2012-01-02 00:03:00 UTC,+0,+132.202
2012-01-02 00:04:00 UTC,+0,+132.192
2012-01-02 00:05:00 UTC,+0,+132.182
2012-01-02 00:06:00 UTC,+0,+132.172
2012-01-02 00:07:00 UTC,+0,+132.162
2012-01-02 00:08:00 UTC,+0,+132.152
2012-01-02 00:09:00 UTC,+0,+132.142
2012-01-02 00:10:00 UTC,+0,+132.132
2012-01-02 00:11:00 UTC,+0,+132.122
2012-01-02 00:12:00 UTC,+0,+132.112
2012-01-02 00:13:00 UTC,+0,+132.102
2012-01-02 00:14:00 UTC,+0,+132.092
2012-01-02 00:15:00 UTC,+0,+132.082
2012-01-02 00:16:00 UTC,+0,+132.072
2012-01-02 00:17:00 UTC,+0,+132.062
2012-01-02 00:18:00 UTC,+0,+132.052
2012-01-02 00:19:00 UTC,+0,+132.042
2012-01-02 00:20:00 UTC,+0,+132.032
2012-01-02 00:21:00 UTC,+0,+132.022
2012-01-02 00:22:00 UTC,+0,+132.012
2012-01-02 00:23:00 UTC,+0,+132.002
2012-01-02 00:24:00 UTC,+0,+131.992
2012-01-02 00:25:00 UTC,+0,+131.982
2012-01-02 00:26:00 UTC,+0,+131.972
2012-01-02 00:27:00 UTC,+0,+131.962
2012-01-02 00:28:00 UTC,+0,+131.953
2012-01-02 00:29:00 UTC,+0,+131.943
2012-01-02 00:30:00 UTC,+0,+131.933
2012-01-02 00:31:00 UTC,+0,+131.923
2012-01-02 00:32:00 UTC,+0,+131.914
2012-01-02 00:33:00 UTC,+0,+131.904
2012-01-02 00:34:00 UTC,+0,+131.894
2012-01-02 00:35:00 UTC,+0,+131.884
2012-01-02 00:36:00 UTC,+0,+131.874
2012-01-02 00:37:00 UTC,+0,+131.865
2012-01-02 00:38:00 UTC,+0,+131.855
2012-01-02 00:39:00 UTC,+0,+131.845
2012-01-02 00:40:00 UTC,+0,+131.835
2012-01-02 00:41:00 UTC,+0,+131.825
2012-01-02 00:42:00 UTC,+0,+131.815
2012-01-02 00:43:00 UTC,+0,+131.805
2012-01-02 00:44:00 UTC,+0,+131.795
2012-01-02 00:45:00 UTC,+0,+131.785
2012-01-02 00:46:00 UTC,+0,+131.775
2012-01-02 00:47:00 UTC,+0,+131.765
2012-01-02 00:48:00 UTC,+0,+131.755
2012-01-02 00:49:00 UTC,+0,+131.745
2012-01-02 00:50:00 UTC,+0,+131.735
2012-01-02 00:51:00 UTC,+0,+131.725
2012-01-02 00:52:00 UTC,+0,+131.715
2012-01-02 00:53:00 UTC,+0,+131.705
2012-01-02 00:54:00 UTC,+0,+131.695
2012-01-02 00:55:00 UTC,+0,+131.685
2012-01-02 00:56:00 UTC,+0,+131.675
2012-01-02 00:57:00 UTC,+0,+131.665
2012-01-02 00:58:00 UTC,+0,+131.655
2012-01-02 00:59:00 UTC,+0,+131.646
2012-01-02 01:00:00 UTC,+0,+131.636
2012-01-02 01:01:00 UTC,+0,+131.626
2012-01-02 01:02:00 UTC,+0,+131.616
2012-01-02 01:03:00 UTC,+0,+131.607
2012-01-02 01:04:00 UTC,+0,+131.597
2012-01-02 01:05:00 UTC,+0,+131.587
2012-01-02 01:06:00 UTC,+0,+131.577
2012-01-02 01:07:00 UTC,+0,+131.568
2012-01-02 01:08:00 UTC,+0,+131.558
2012-01-02 01:09:00 UTC,+0,+131.548
2012-01-02 01:10:00 UTC,+0,+131.539
2012-01-02 01:11:00 UTC,+0,+131.529
2012-01-02 01:12:00 UTC,+0,+131.519
2012-01-02 01:13:00 UTC,+0,+131.509
2012-01-02 01:14:00 UTC,+0,+131.499
2012-01-02 01:15:00 UTC,+0,+131.489
2012-01-02 01:16:00 UTC,+0,+131.48
2012-01-02 01:17:00 UTC,+0,+131.47
2012-01-02 01:18:00 UTC,+0,+131.46
2012-01-02 01:19:00 UTC,+0,+131.45
2012-01-02 01:20:00 UTC,+0,+131.44
2012-01-02 01:21:00 UTC,+0,+131.43
2012-01-02 01:22:00 UTC,+0,+131.42
2012-01-02 01:23:00 UTC,+0,+131.41
2012-01-02 01:24:00 UTC,+0,+131.4
2012-01-02 01:25:00 UTC,+0,+131.39
2012-01-02 01:26:00 UTC,+0,+131.38
2012-01-02 01:27:00 UTC,+0,+131.37
2012-01-02 01:28:00 UTC,+0,+131.36
2012-01-02 01:29:00 UTC,+0,+131.35
2012-01-02 01:30:00 UTC,+0,+131.341
2012-01-02 01:31:00 UTC,+0,+131.331
2012-01-02 01:32:00 UTC,+0,+131.321
2012-01-02 01:33:00 UTC,+0,+131.311
2012-01-02 01:34:00 UTC,+0,+131.301
2012-01-02 01:35:00 UTC,+0,+131.292
2012-01-02 01:36:00 UTC,+0,+131.282
2012-01-02 01:37:00 UTC,+0,+131.272
2012-01-02 01:38:00 UTC,+0,+131.262
2012-01-02 01:39:00 UTC,+0,+131.253
2012-01-02 01:40:00 UTC,+0,+131.243
2012-01-02 01:41:00 UTC,+0,+131.233
2012-01-02 01:42:00 UTC,+0,+131.224
2012-01-02 01:43:00 UTC,+0,+131.214
2012-01-02 01:44:00 UTC,+0,+131.204
2012-01-02 01:45:00 UTC,+0,+131.195
2012-01-02 01:46:00 UTC,+0,+131.185
2012-01-02 01:47:00 UTC,+0,+131.175
2012-01-02 01:48:00 UTC,+0,+131.165
2012-01-02 01:49:00 UTC,+0,+131.156
2012-01-02 01:50:00 UTC,+0,+131.146
2012-01-02 01:51:00 UTC,+0,+131.136
2012-01-02 01:52:00 UTC,+0,+131.126
2012-01-02 01:53:00 UTC,+0,+131.116
2012-01-02 01:54:00 UTC,+0,+131.106
2012-01-02 01:55:00 UTC,+0,+131.096
2012-01-02 01:56:00 UTC,+0,+131.087
2012-01-02 01:57:00 UTC,+0,+131.077
2012-01-02 01:58:00 UTC,+0,+131.067
2012-01-02 01:59:00 UTC,+0,+131.057
2012-01-02 02:00:00 UTC,+0,+131.047
2012-01-02 02:01:00 UTC,+0,+131.037
2012-01-02 02:02:00 UTC,+0,+131.027
2012-01-02 02:03:00 UTC,+0,+131.017
2012-01-02 02:04:00 UTC,+0,+131.007
2012-01-02 02:05:00 UTC,+0,+130.998
2012-01-02 02:06:00 UTC,+0,+130.988
2012-01-02 02:07:00 UTC,+0,+130.978
2012-01-02 02:08:00 UTC,+0,+130.968
2012-01-02 02:09:00 UTC,+0,+130.959
2012-01-02 02:10:00 UTC,+0,+130.949
2012-01-02 02:11:00 UTC,+0,+130.939
2012-01-02 02:12:00 UTC,+0,+130.93
2012-01-02 02:13:00 UTC,+0,+130.92
2012-01-02 02:14:00 UTC,+0,+130.91
2012-01-02 02:15:00 UTC,+0,+130.901
2012-01-02 02:16:00 UTC,+0,+130.891
2012-01-02 02:17:00 UTC,+0,+130.881
2012-01-02 02:18:00 UTC,+0,+130.872
2012-01-02 02:19:00 UTC,+0,+130.862
2012-01-02 02:20:00 UTC,+0,+130.853
2012-01-02 02:21:00 UTC,+0,+130.843
2012-01-02 02:22:00 UTC,+0,+130.833
2012-01-02 02:23:00 UTC,+0,+130.824
2012-01-02 02:24:00 UTC,+0,+130.814
2012-01-02 02:25:00 UTC,+0,+130.804
2012-01-02 02:26:00 UTC,+0,+130.794
2012-01-02 02:27:00 UTC,+0,+130.784
2012-01-02 02:28:00 UTC,+0,+130.775
2012-01-02 02:29:00 UTC,+0,+130.765
2012-01-02 02:30:00 UTC,+0,+130.755
2012-01-02 02:31:00 UTC,+0,+130.745
2012-01-02 02:32:00 UTC,+0,+130.735
2012-01-02 02:33:00 UTC,+0,+130.726
2012-01-02 02:34:00 UTC,+0,+130.716
2012-01-02 02:35:00 UTC,+0,+130.706
2012-01-02 02:36:00 UTC,+0,+130.696
2012-01-02 02:37:00 UTC,+0,+130.686
2012-01-02 02:38:00 UTC,+0,+130.676
2012-01-02 02:39:00 UTC,+0,+130.666
2012-01-02 02:40:00 UTC,+0,+130.657
2012-01-02 02:41:00 UTC,+0,+130.647
2012-01-02 02:42:00 UTC,+0,+130.637
2012-01-02 02:43:00 UTC,+0,+130.628
2012-01-02 02:44:00 UTC,+0,+130.618
2012-01-02 02:45:00 UTC,+0,+130.608
2012-01-02 02:46:00 UTC,+0,+130.599
2012-01-02 02:47:00 UTC,+0,+130.589
2012-01-02 02:48:00 UTC,+0,+130.579
2012-01-02 02:49:00 UTC,+0,+130.57
2012-01-02 02:50:00 UTC,+0,+130.56
2012-01-02 02:51:00 UTC,+0,+130.551
2012-01-02 02:52:00 UTC,+0,+130.541
2012-01-02 02:53:00 UTC,+0,+130.532
2012-01-02 02:54:00 UTC,+0,+130.522
2012-01-02 02:55:00 UTC,+0,+130.513
2012-01-02 02:56:00 UTC,+0,+130.503
2012-01-02 02:57:00 UTC,+0,+130.493
2012-01-02 02:58:00 UTC,+0,+130.484
2012-01-02 02:59:00 UTC,+0,+130.474
2012-01-02 03:00:00 UTC,+0,+130.464
2012-01-02 03:01:00 UTC,+0,+130.454
2012-01-02 03:02:00 UTC,+0,+130.445
2012-01-02 03:03:00 UTC,+0,+130.435
2012-01-02 03:04:00 UTC,+0,+130.425
2012-01-02 03:05:00 UTC,+0,+130.415
2012-01-02 03:06:00 UTC,+0,+130.406
2012-01-02 03:07:00 UTC,+0,+130.396
2012-01-02 03:08:00 UTC,+0,+130.386
2012-01-02 03:09:00 UTC,+0,+130.376
2012-01-02 03:10:00 UTC,+0,+130.367
2012-01-02 03:11:00 UTC,+0,+130.357
2012-01-02 03:12:00 UTC,+0,+130.347
2012-01-02 03:13:00 UTC,+0,+130.337
2012-01-02 03:14:00 UTC,+0,+130.327
2012-01-02 03:15:00 UTC,+0,+130.318
2012-01-02 03:16:00 UTC,+0,+130.308
2012-01-02 03:17:00 UTC,+0,+130.298
2012-01-02 03:18:00 UTC,+0,+130.288
2012-01-02 03:19:00 UTC,+0,+130.279
2012-01-02 03:20:00 UTC,+0,+130.269
2012-01-02 03:21:00 UTC,+0,+130.26
2012-01-02 03:22:00 UTC,+0,+130.25
2012-01-02 03:23:00 UTC,+0,+130.241
2012-01-02 03:24:00 UTC,+0,+130.231
2012-01-02 03:25:00 UTC,+0,+130.222
2012-01-02 03:26:00 UTC,+0,+130.212
2012-01-02 03:27:00 UTC,+0,+130.202
2012-01-02 03:28:00 UTC,+0,+130.193
2012-01-02 03:29:00 UTC,+0,+130.183
2012-01-02 03:30:00 UTC,+0,+130.174
2012-01-02 03:31:00 UTC,+0,+130.164
2012-01-02 03:32:00 UTC,+0,+130.155
2012-01-02 03:33:00 UTC,+0,+130.145
2012-01-02 03:34:00 UTC,+0,+130.135
2012-01-02 03:35:00 UTC,+0,+130.126
2012-01-02 03:36:00 UTC,+0,+130.116
2012-01-02 03:37:00 UTC,+0,+130.106
2012-01-02 03:38:00 UTC,+0,+130.097
